bus_id,x,y,typ,voltage,frequency,name,operator,ref,source,n_gen,capacity,net_capacity,wkt_srid_4326,region,injection_mw
20220,12.1301723855397,47.9131911238412,substation,220000,,Umspannwerk Marienberg,"Tennet TSO GmbH, E.ON Netz GmbH",,,,,,SRID=4326;POINT(12.1301723855397 47.9131911238412),50Hertz,36.61900381315429
20705,6.5385445265955,49.8553421239916,sub_station,110000,,Station Welschbillig,Westnetz,,,,,,SRID=4326;POINT(6.5385445265955 49.8553421239916),Amprion,46.85308301107642
20890,6.72369716617659,51.355694573619,substation,220000;110000,50,Station Mündelheim,RWE,,,,,,SRID=4326;POINT(6.72369716617659 51.355694573619),Amprion,-13.78809081992961
20897,6.72031079656384,51.3915332301309,substation,220000,,Station Rheinhausen,Amprion,,,,,,SRID=4326;POINT(6.72031079656384 51.3915332301309),Amprion,-14.258851031827223
21049,11.8108074888515,50.1837765401381,substation,380000;220000;110000,50,Umspannwerk Mechlenreuth,TenneT TSO GmbH;E.ON Netz GmbH,MH,,,,,SRID=4326;POINT(11.8108074888515 50.1837765401381),50Hertz,-3.627468769426228
21171,7.98513585397006,50.8422318469718,substation,220000;110000,50,Station Eiserfeld,Amprion,,,,,,SRID=4326;POINT(7.98513585397006 50.8422318469718),Amprion,-19.767281127337796
21198,6.76606698005215,49.360076370276,substation,220000;110000,50,Station Saarwellingen,Amprion,,,,,,SRID=4326;POINT(6.76606698005215 49.360076370276),Amprion,-0.49262532313813345
21884,7.04940254090013,49.3447125433596,station,,,,,,,,,,SRID=4326;POINT(7.04940254090013 49.3447125433596),Amprion,-0.8925658411230444
22008,7.03129825537841,49.3308467884624,substation,220000;110000,,,,,,,,,SRID=4326;POINT(7.03129825537841 49.3308467884624),Amprion,-0.7917829378397627
22213,7.2060159395765,53.3412653722452,substation,220000;110000,,Umspannwerk Kraftwerk Emden,,EMDE,,,,,SRID=4326;POINT(7.2060159395765 53.3412653722452),Amprion,3.819888416606087
22282,12.1741304519572,54.1615406822138,substation,400000,,Kabelüberwachungsstation HGÜ Kontek,,,,,,,SRID=4326;POINT(12.1741304519572 54.1615406822138),50Hertz,53.62844419036552
22571,7.13423204830097,50.8073629533151,sub_station,,,,,,,,,,SRID=4326;POINT(7.13423204830097 50.8073629533151),Amprion,-11.797954938494488
22692,9.13271733400975,49.2395372246099,substation,110000,50,Station Wimpfen,RWE,,,,,,SRID=4326;POINT(9.13271733400975 49.2395372246099),TransnetBW,-4.832415222131678
22993,7.40354443263153,51.6444494890018,substation,380000,50,Station Lippe,RWE,,,,,,SRID=4326;POINT(7.40354443263153 51.6444494890018),Amprion,-24.166926665839387
23178,7.11679257847347,50.807021653929,substation,,,,Stadtwerke Troisdorf,,,,,,SRID=4326;POINT(7.11679257847347 50.807021653929),Amprion,-11.534500407717385
23442,7.95921956532926,47.5783599699372,plant,,,Kavernenkraftwerk Säckingen,Schluchseewerk AG,,,,,,SRID=4326;POINT(7.95921956532926 47.5783599699372),TransnetBW,51.05914520841575
23488,10.6415011414879,53.9191079684965,substation,220000;110000;30000,50,Lübeck,TenneT;Schleswig-Holstein Netz,,,,,,SRID=4326;POINT(10.6415011414879 53.9191079684965),50Hertz,60.00205651420309
23550,7.45130171454935,51.4130023613852,plant,,,Koepchenwerk,RWE Power AG,,,,,,SRID=4326;POINT(7.45130171454935 51.4130023613852),Amprion,-23.37793022966617
23608,7.93815712118359,51.0106958747989,substation,220000;110000,50,Station Altenkleusheim,RWE,,,,,,SRID=4326;POINT(7.93815712118359 51.0106958747989),Amprion,-21.872095947326493
